1 101 201 301 401 501 601 701 801 901 
62 158 281 355 468 578 652 722 816 954 
91 193 260 374 402 585 690 713 870 966 
90 172 204 336 488 502 628 709 880 991 
15 195 210 353 411 592 681 751 809 961 
91 169 209 375 482 583 604 701 842 988 
66 103 300 314 428 502 695 780 897 996 
32 164 215 390 469 504 627 708 824 987 
40 154 231 395 461 594 644 708 840 914 
62 167 226 323 462 552 680 743 839 909 
79 173 261 351 483 549 638 787 861 983 
56 101 240 364 494 502 695 768 827 903 
19 124 278 317 455 571 658 711 850 924 
24 196 291 394 434 592 678 739 840 995 
77 140 260 307 443 523 645 735 803 949 
65 187 270 339 425 574 606 789 847 963 
69 132 281 333 439 508 698 787 827 954 
70 172 265 399 428 579 629 711 821 932 
3 164 297 335 478 518 624 707 874 950 
21 115 263 315 406 558 689 788 818 922 
86 155 235 318 405 556 677 714 819 948 
42 158 205 331 408 556 608 764 805 917 
91 197 249 347 490 527 664 741 857 971 
71 108 274 383 487 532 642 750 858 955 
8 138 264 397 415 574 602 759 826 965 
90 140 290 303 486 597 613 721 887 918 
4 153 291 347 433 544 692 794 863 962 
51 167 224 342 459 585 670 721 873 982 
58 194 251 368 433 578 689 787 894 935 
2 159 226 339 484 561 627 727 896 947 
30 135 284 397 492 575 695 710 813 991 
4 140 248 339 492 510 632 729 869 976 
83 151 202 355 458 591 619 717 829 980 
32 167 291 338 469 551 697 718 862 985 
10 140 218 329 490 573 624 708 831 991 
76 115 232 390 471 566 643 725 819 908 
77 139 258 313 434 588 633 708 837 989 
36 154 238 320 461 527 663 710 812 943 
70 140 220 383 494 552 678 783 855 917 
44 148 246 360 469 547 632 708 863 983 
23 146 261 347 424 511 655 753 899 950 
16 118 204 353 488 528 668 731 852 917 
91 165 300 378 428 570 688 793 842 904 
9 119 282 400 498 533 629 782 826 976 
51 112 253 311 480 524 659 796 816 915 
8 172 243 305 456 504 629 740 822 918 
65 124 201 307 493 543 665 704 862 953 
23 109 285 338 483 504 672 727 856 908 
61 146 244 377 481 559 648 779 804 928 
8 152 233 380 426 561 683 769 891 949 
100 184 298 375 457 536 689 709 854 912 
25 117 291 347 435 501 676 749 858 950 
80 117 213 333 429 525 658 764 848 950 
75 123 225 394 478 561 623 800 857 918 
6 160 237 333 444 558 613 759 851 937 
30 111 225 348 474 599 638 709 806 955 
38 141 231 396 482 550 687 726 885 944 
85 101 229 308 426 511 684 734 887 908 
51 189 224 301 450 587 642 708 842 982 
53 143 204 375 427 546 676 734 831 902 
58 107 238 350 434 531 614 721 877 978 
96 114 290 393 421 566 601 774 855 957 
23 132 274 321 468 552 633 731 873 919 
78 159 275 308 413 503 693 733 804 918 
90 124 244 315 498 548 607 756 830 949 
98 167 267 328 450 556 632 770 877 992 
65 120 268 329 474 586 602 727 883 979 
23 104 300 357 459 586 646 762 837 933 
31 112 220 329 434 547 611 707 829 980 
83 164 284 382 493 593 642 755 803 954 
41 138 215 357 495 534 679 780 845 910 
97 158 253 381 427 508 671 711 849 960 
2 188 214 306 477 577 672 756 883 910 
60 111 259 385 473 588 642 753 840 902 
37 120 244 380 482 530 682 785 851 942 
30 170 244 373 418 526 619 711 810 938 
51 108 236 382 428 588 637 797 810 918 
50 188 217 308 459 546 674 761 856 907 
64 117 272 314 461 560 645 736 812 984 
88 199 230 339 470 575 626 744 831 953 
54 117 259 329 418 521 641 739 886 997 
29 150 208 373 422 503 669 779 869 924 
83 141 284 379 486 559 625 782 831 904 
98 107 235 399 462 523 619 723 882 927 
69 145 205 357 472 570 685 731 821 945 
98 175 253 332 448 504 607 790 807 945 
83 181 265 365 422 506 658 770 823 958 
32 159 240 365 490 584 638 791 817 946 
24 189 212 324 443 519 615 746 894 933 
82 122 298 368 463 538 640 786 877 987 
25 142 270 384 414 592 613 717 812 968 
83 151 208 329 407 575 697 724 887 905 
48 198 231 352 418 521 646 737 804 935 
92 123 209 356 476 536 656 750 882 952 
9 142 288 327 410 597 668 763 865 950 
52 111 295 382 428 552 690 710 819 908 
56 102 266 329 457 524 619 784 817 991 
52 155 249 387 410 529 619 788 806 978 
56 183 240 305 425 550 683 768 883 965 
28 103 219 348 410 545 683 776 853 949 
80 179 205 327 435 594 636 724 836 946 
86 130 232 380 500 512 624 712 861 999 
63 127 211 354 404 565 656 764 866 905 
44 134 237 315 450 580 684 711 856 913 
85 124 272 368 415 527 629 750 837 970 
90 180 294 316 409 547 682 758 810 951 
65 115 255 353 416 588 605 710 900 980 
67 110 216 400 444 557 685 754 889 972 
4 120 253 346 443 522 622 711 867 908 
89 167 244 320 496 562 672 745 897 994 
76 110 249 327 425 596 654 742 861 960 
57 186 228 359 466 572 670 728 895 954 
69 176 203 329 480 502 694 752 846 917 
51 129 225 336 425 525 621 797 803 902 
95 117 299 329 411 509 645 734 819 911 
74 180 230 394 475 544 673 755 864 963 
17 112 264 387 496 584 635 701 833 926 
16 183 243 400 467 572 678 715 892 942 
1 175 253 397 407 599 625 748 877 945 
46 140 281 372 413 517 667 769 866 985 
81 128 246 326 434 516 680 750 889 995 
38 103 240 336 424 572 601 723 823 952 
78 170 279 316 482 559 662 770 825 923 
90 189 215 373 486 505 617 780 853 920 
72 132 231 324 424 572 627 701 868 910 
95 165 240 342 452 541 695 798 884 944 
18 171 207 360 425 531 692 789 860 954 
63 131 264 352 431 532 604 774 851 959 
83 158 293 330 408 577 640 728 835 971 
95 157 245 315 486 555 629 795 824 1000 
77 120 279 360 461 534 688 714 845 936 
83 197 225 345 496 586 638 748 826 1000 
8 171 274 343 421 573 642 710 841 906 
26 180 222 347 497 547 675 786 893 924 
73 157 214 348 465 527 638 707 843 987 
73 175 233 314 480 563 678 710 816 915 
79 158 205 389 481 515 647 763 889 971 
50 141 256 346 417 583 634 764 803 955 
31 199 265 352 466 569 658 750 824 907 
55 103 270 389 449 559 680 780 861 963 
20 177 232 311 457 511 649 780 822 979 
84 119 212 321 414 584 640 740 855 994 
99 197 232 389 461 561 629 789 851 908 
51 198 215 360 430 538 691 733 827 992 
45 192 297 327 452 502 619 735 808 942 
2 182 240 310 436 502 650 717 865 949 
23 139 205 392 453 522 674 769 878 976 
4 125 230 396 484 561 660 737 866 956 
52 172 226 348 487 567 688 713 821 927 
37 170 278 388 454 590 644 739 820 971 
85 139 298 342 472 567 620 748 830 983 
79 130 283 358 404 561 684 701 815 967 
2 150 213 312 447 511 658 722 888 932 
72 102 273 334 463 530 656 790 837 909 
53 124 298 378 437 528 672 756 850 953 
87 157 299 397 418 507 647 704 803 984 
73 111 261 371 474 535 642 701 811 945 
9 105 209 304 402 523 629 745 818 997 
2 116 214 394 489 567 624 754 814 944 
9 141 206 384 498 528 644 790 831 915 
62 200 296 334 470 512 670 719 826 909 
48 182 281 385 496 584 692 727 828 987 
52 102 260 396 490 504 679 729 875 929 
33 172 273 394 403 546 601 753 880 983 
66 136 295 364 434 594 627 721 817 901 
82 178 277 347 487 524 629 729 897 953 
29 105 226 338 412 596 664 772 853 919 
17 155 291 303 430 574 626 705 806 972 
92 117 266 362 436 559 682 763 881 967 
1 161 208 304 460 595 651 791 831 915 
63 126 219 385 401 573 642 757 823 934 
4 135 268 387 487 546 635 706 824 962 
3 122 226 317 464 505 621 754 876 923 
76 192 233 318 401 521 678 760 880 958 
99 171 243 354 414 529 619 750 897 921 
80 108 216 331 401 580 629 761 804 960 
7 170 213 332 407 556 648 771 868 938 
69 121 299 396 428 510 691 704 859 993 
94 187 216 311 456 549 670 773 887 953 
18 163 224 376 440 556 632 707 857 936 
48 147 232 362 492 575 697 722 827 996 
95 118 260 378 472 540 636 774 844 962 
49 135 220 310 413 568 682 704 836 960 
90 132 223 384 455 567 700 790 868 929 
93 188 298 335 409 508 668 720 881 996 
14 187 208 358 406 515 676 731 866 958 
77 186 222 356 403 540 660 787 818 915 
92 199 202 370 444 544 619 717 886 998 
7 134 235 340 471 584 650 787 809 968 
65 185 264 321 455 592 648 734 858 924 
13 140 212 323 458 547 699 721 805 909 
87 120 262 361 449 504 627 747 808 980 
69 115 255 356 410 588 685 778 849 940 
38 183 235 319 453 557 660 750 830 909 
21 174 209 370 429 533 667 798 860 921 
47 184 264 308 477 510 601 777 839 942 
70 109 288 353 447 585 642 775 869 953 
55 116 211 339 463 561 695 796 892 996 
82 176 269 305 440 515 658 738 823 971 
56 175 222 372 482 524 660 775 854 973 
41 140 286 366 408 579 672 709 877 994 
13 133 264 391 475 584 671 756 827 910 
57 193 228 312 444 560 617 744 812 1000 
88 114 270 386 435 546 654 706 801 972 
25 135 288 310 471 516 616 744 813 940 
52 188 221 309 456 516 664 727 858 944 
36 178 277 307 472 501 651 765 814 982 
25 148 279 317 402 579 675 780 843 958 
11 163 286 310 455 509 632 781 864 986 
40 197 286 394 418 528 634 701 869 957 
98 124 291 324 413 551 629 743 891 976 
98 178 215 355 442 559 602 708 835 985 
51 163 202 309 475 510 653 789 839 922 
36 164 224 339 439 553 646 742 888 903 
82 151 205 341 408 512 638 800 813 936 
52 138 221 341 445 542 605 726 877 944 
46 109 232 316 456 565 642 797 807 909 
80 106 290 347 497 510 602 744 866 918 
84 109 215 395 403 508 601 726 824 970 
16 178 291 314 428 503 667 742 882 908 
84 129 252 335 469 530 642 765 890 992 
21 142 280 372 402 584 605 757 847 913 
16 162 246 392 474 583 636 800 816 999 
16 134 295 307 481 566 657 706 804 909 
78 174 212 390 445 559 622 708 872 926 
92 114 216 309 457 589 676 739 861 971 
52 129 297 309 461 563 656 701 821 930 
29 120 211 338 473 552 686 782 827 992 
58 144 226 382 474 579 695 725 808 974 
51 124 235 396 479 549 675 750 897 940 
3 166 262 308 433 570 614 718 826 983 
9 187 234 396 437 594 695 718 899 916 
8 129 249 364 415 527 611 755 880 915 
62 186 205 393 402 593 624 756 830 942 
85 145 246 376 456 592 677 714 866 912 
61 103 216 326 472 575 669 786 823 927 
2 155 214 340 463 591 663 784 891 967 
24 111 217 325 445 545 613 746 874 914 
22 193 282 330 416 533 663 729 863 948 
29 146 229 315 463 546 642 783 889 967 
87 185 292 346 440 550 698 785 803 979 
67 170 204 334 459 572 642 713 820 962 
74 177 215 319 499 534 632 741 899 933 
18 123 256 343 411 555 698 755 837 949 
47 149 238 390 409 513 651 732 870 967 
9 113 282 309 492 508 656 777 898 932 
68 128 268 354 474 569 608 750 866 978 
58 183 287 383 430 579 614 744 869 954 
39 161 296 323 408 567 627 728 882 988 
48 157 231 398 472 530 690 753 811 955 
21 143 279 324 446 593 646 755 810 910 
92 147 236 353 451 540 618 781 829 907 
61 171 290 353 445 577 689 774 835 955 
87 145 293 343 438 580 658 757 810 911 
1 160 266 309 494 574 602 766 880 983 
43 139 205 356 463 505 638 774 865 989 
23 150 242 307 451 562 601 734 876 967 
28 200 214 347 441 502 694 731 880 948 
64 138 298 335 474 562 625 794 803 947 
78 163 227 342 422 559 620 701 817 988 
100 175 291 384 438 548 638 712 897 914 
50 138 248 304 460 565 631 792 898 992 
49 194 231 349 447 536 662 746 861 986 
38 178 272 341 474 542 664 787 898 943 
90 130 220 317 431 568 626 742 873 965 
43 152 228 326 490 583 604 725 859 911 
84 188 212 324 495 531 690 782 832 971 
56 136 294 352 459 505 672 701 864 990 
23 158 215 362 425 572 698 756 884 919 
66 145 217 362 438 580 658 795 886 955 
41 149 238 336 433 520 646 786 857 940 
12 182 230 316 493 508 683 786 825 972 
62 155 255 386 414 512 603 721 839 957 
89 180 230 368 452 546 618 788 826 985 
14 163 211 354 459 557 611 760 878 975 
57 183 282 369 488 532 620 761 898 907 
88 122 260 393 464 554 635 701 856 985 
27 124 203 395 416 552 645 774 892 968 
7 194 245 351 421 542 672 732 815 929 
78 189 230 322 446 590 692 772 838 965 
83 151 256 347 430 546 628 753 827 968 
16 190 208 316 474 563 634 790 872 926 
55 119 249 385 461 570 623 736 866 918 
49 162 269 370 447 534 617 728 861 917 
89 173 254 309 414 553 695 797 889 908 
26 117 223 378 480 545 626 754 810 999 
60 102 243 384 491 581 661 723 822 917 
6 105 267 316 440 516 689 759 825 953 
10 126 206 375 497 504 613 766 861 936 
97 151 285 392 450 547 697 750 856 937 
23 113 253 304 422 578 643 755 833 963 
92 112 296 327 461 599 642 777 885 988 
20 119 224 302 418 567 604 753 827 983 
16 129 252 376 422 565 608 782 862 986 
90 133 238 315 452 527 642 775 875 903 
42 115 217 349 451 548 636 747 873 975 
27 185 223 346 497 516 670 754 897 940 
33 114 233 320 429 569 603 710 825 911 
79 105 212 357 493 540 628 731 871 956 
54 172 234 395 470 576 608 752 830 945 
87 162 277 311 457 519 616 720 887 917 
64 196 276 359 472 552 678 798 857 933 
2 153 295 309 489 565 680 712 832 968 
23 186 235 315 440 570 603 767 855 937 
25 111 290 316 416 505 636 787 859 983 
33 132 272 373 429 531 628 772 855 963 
39 161 202 335 407 570 681 721 816 986 
65 182 277 329 483 579 655 726 880 918 
92 198 297 374 448 567 659 782 803 977 
93 116 234 337 420 596 658 736 888 988 
1 138 232 335 432 538 619 742 823 925 
86 160 267 397 413 563 616 732 878 907 
51 158 206 357 493 562 617 737 867 959 
27 139 287 387 479 541 667 711 855 926 
35 175 240 325 480 542 648 710 807 962 
24 108 240 330 415 549 691 772 831 935 
92 159 246 350 452 573 691 763 852 968 
1 175 296 350 424 502 658 717 871 994 
10 180 247 365 475 556 645 771 882 946 
91 131 255 321 482 570 659 774 819 988 
76 181 278 395 416 521 675 747 897 937 
47 124 257 306 439 588 637 746 866 922 
38 172 220 314 468 570 606 732 827 940 
2 160 201 351 464 518 648 721 816 953 
90 120 227 371 446 508 615 718 898 905 
23 120 300 366 484 520 699 768 886 936 
63 132 205 396 495 545 608 779 895 976 
36 200 275 305 455 530 669 777 876 936 
28 178 276 329 477 526 607 717 877 974 
28 114 282 346 429 563 634 751 862 959 
93 116 293 306 490 590 620 712 856 995 
19 199 289 315 402 582 658 715 847 901 
61 106 291 372 469 582 692 746 879 943 
59 154 249 381 477 578 685 724 891 932 
21 128 215 339 489 573 644 775 882 968 
26 135 239 328 473 538 632 780 851 937 
86 123 265 311 405 525 631 743 827 985 
70 188 207 304 433 533 686 732 889 931 
4 162 240 319 430 502 658 706 848 991 
43 195 282 377 422 594 675 701 844 965 
93 127 211 343 454 571 640 728 827 940 
33 153 280 358 467 588 601 729 859 970 
64 135 284 347 487 560 634 779 813 990 
16 179 261 360 478 593 668 701 855 974 
31 153 243 313 447 593 676 723 846 979 
17 111 237 352 415 569 667 790 838 951 
4 185 219 388 414 562 686 766 852 941 
51 122 251 372 401 575 670 783 850 923 
100 101 247 377 471 548 662 778 811 986 
93 117 294 319 405 550 664 759 820 923 
39 127 280 337 422 535 700 799 831 932 
32 154 214 339 500 562 671 796 827 973 
7 153 250 396 486 521 658 766 828 905 
68 184 208 321 402 595 695 714 878 912 
96 117 249 393 493 573 625 748 848 991 
20 129 228 307 488 505 685 712 857 933 
87 184 238 341 453 511 614 787 838 922 
98 165 208 392 484 557 678 757 890 908 
97 124 211 396 413 526 635 716 877 922 
19 135 264 309 493 536 645 757 827 981 
20 131 277 388 447 597 618 777 886 974 
64 186 202 368 456 591 670 775 809 931 
36 149 258 394 422 547 661 719 895 912 
2 176 211 386 495 595 692 749 890 929 
95 116 255 379 477 561 656 742 883 909 
23 169 254 305 482 548 692 760 830 996 
73 146 286 330 404 526 691 717 892 937 
9 104 239 301 457 553 635 705 841 922 
12 195 297 327 477 544 657 771 874 924 
72 168 232 350 423 546 684 726 846 948 
66 166 290 347 494 507 625 744 851 941 
4 186 224 357 416 595 677 744 852 985 
76 150 221 363 499 505 619 709 873 984 
40 150 214 335 493 568 636 750 863 960 
88 120 275 394 415 600 624 767 814 947 
57 119 248 338 500 520 658 703 886 993 
83 183 284 319 483 548 695 709 887 966 
12 114 259 393 445 568 644 792 883 974 
29 104 205 308 481 576 634 722 841 944 
38 117 265 370 404 595 635 710 804 906 
20 177 203 347 444 591 642 790 852 901 
53 147 281 399 436 509 689 745 897 922 
83 172 221 328 417 530 696 733 836 910 
95 138 264 393 458 590 602 737 862 904 
23 160 215 305 481 577 666 763 871 922 
8 119 255 393 488 502 670 774 891 926 
9 177 283 337 404 526 640 703 852 963 
63 147 231 361 495 543 634 792 842 994 
68 199 236 344 482 502 661 755 804 913 
77 149 298 399 475 581 694 789 860 985 
96 138 260 303 478 506 618 710 875 937 
83 167 283 321 456 592 688 782 846 977 
28 127 279 367 486 518 670 720 805 967 
8 110 296 339 438 505 691 771 820 957 
2 127 278 386 492 572 657 798 864 943 
90 175 220 367 469 509 621 777 808 939 
81 146 239 388 446 536 669 788 872 998 
79 191 234 310 435 584 649 722 884 926 
30 112 289 327 410 511 675 708 824 997 
53 156 242 350 495 555 608 774 894 920 
20 191 205 384 490 528 646 773 890 954 
84 149 283 367 496 511 644 731 853 915 
71 112 211 362 405 530 664 743 875 973 
87 172 226 367 403 581 606 740 852 906 
51 154 254 329 494 504 638 756 872 988 
48 150 240 324 436 569 644 713 881 977 
3 142 210 333 453 530 693 747 886 918 
8 171 300 306 450 540 679 761 834 936 
3 166 284 345 436 591 700 702 879 912 
61 192 214 323 428 523 629 704 827 914 
33 152 209 378 428 555 693 720 802 953 
49 130 215 362 437 594 670 740 877 926 
26 122 255 317 464 547 668 710 842 979 
78 146 207 307 459 502 692 735 859 989 
56 114 247 315 487 528 660 741 854 915 
48 107 275 340 432 536 692 748 861 937 
82 192 299 330 478 526 666 770 889 950 
30 114 256 308 459 516 640 782 892 916 
86 193 265 329 407 541 680 751 802 970 
13 161 282 376 428 580 678 728 850 977 
35 168 226 361 455 520 649 785 859 996 
98 173 249 368 495 529 698 718 843 952 
52 139 211 319 464 578 681 783 872 976 
29 145 213 361 481 536 683 750 817 925 
51 153 237 329 473 530 662 743 854 967 
56 130 220 395 434 587 629 784 886 928 
59 110 277 370 489 519 641 747 882 988 
88 168 297 358 477 598 669 706 896 955 
4 129 248 374 487 569 665 730 824 939 
66 140 289 348 411 551 611 703 871 952 
92 174 277 331 489 598 627 738 810 949 
48 118 245 339 454 533 665 781 808 936 
76 177 223 389 471 561 685 783 836 944 
40 130 270 329 478 560 644 729 873 923 
65 167 269 333 490 519 664 719 806 921 
36 120 298 363 406 570 627 775 859 990 
17 132 248 372 498 578 681 726 814 952 
60 151 225 352 484 551 628 741 875 986 
27 113 204 312 466 525 663 796 809 974 
94 196 281 394 482 568 636 798 839 967 
67 168 281 382 449 556 646 789 864 936 
94 120 204 368 464 538 656 758 899 922 
33 125 211 400 500 582 605 775 859 999 
54 192 229 374 444 546 603 774 813 985 
19 176 296 311 469 548 687 743 853 911 
95 169 288 398 419 536 676 754 831 927 
14 142 249 317 411 579 629 756 881 924 
12 149 248 331 434 513 636 770 833 967 
68 193 234 310 478 562 681 787 822 946 
15 122 219 395 448 552 648 719 811 907 
43 121 285 337 454 585 618 746 896 998 
34 146 272 326 416 502 690 772 888 991 
86 155 260 327 424 526 667 770 900 984 
94 200 264 329 406 514 647 772 870 918 
81 111 269 301 432 573 613 713 806 940 
32 109 245 388 431 537 696 722 820 996 
96 139 275 314 497 511 648 704 885 980 
80 183 243 386 443 516 685 798 877 948 
58 158 223 388 405 519 683 781 886 937 
47 199 253 392 419 544 689 704 824 904 
2 151 300 341 458 557 652 702 848 932 
18 170 253 348 433 589 614 731 827 919 
54 151 274 360 497 546 672 784 854 951 
96 184 298 384 423 564 665 788 899 917 
51 141 283 353 497 569 689 732 880 943 
6 187 259 384 403 526 692 772 886 914 
28 175 240 371 414 595 602 727 898 994 
8 197 251 308 474 534 635 741 846 959 
35 107 228 396 479 568 657 723 899 938 
95 182 230 394 433 504 675 775 887 906 
71 158 300 324 411 560 668 774 867 923 
40 174 258 305 409 568 603 777 882 954 
41 177 266 316 432 506 672 745 832 916 
6 116 204 340 432 591 642 710 812 924 
6 159 224 306 407 559 602 766 802 935 
17 174 215 361 458 576 694 731 854 949 
47 166 238 360 455 583 605 728 840 978 
85 141 268 356 432 572 664 765 875 923 
57 197 232 305 486 559 629 704 853 961 
71 109 207 307 404 525 636 715 824 984 
65 161 207 384 486 583 692 701 836 921 
76 106 231 365 450 519 614 777 818 958 
33 198 233 352 468 513 619 715 817 908 
3 183 243 336 488 548 633 798 890 948 
65 116 264 316 439 593 678 800 887 911 
28 148 226 383 427 572 607 759 896 953 
79 179 291 392 493 506 606 734 827 941 
71 185 255 379 424 522 672 759 810 928 
39 138 209 328 443 508 601 778 887 972 
3 197 210 377 481 581 638 711 894 942 
95 154 213 349 440 539 691 709 852 972 
7 101 224 309 439 506 637 783 870 963 
28 141 225 373 411 600 693 777 844 998 
59 171 292 308 439 588 671 783 873 957 
65 132 262 334 473 551 670 708 890 912 
64 193 202 352 462 553 678 706 813 906 
54 128 266 366 465 556 605 792 892 926 
28 110 224 396 441 585 700 757 814 989 
23 187 267 342 481 593 614 706 864 975 
41 155 281 324 454 538 689 774 872 977 
82 148 260 372 413 566 628 751 899 999 
81 134 231 396 416 520 649 761 894 966 
23 147 242 356 478 568 678 758 891 964 
86 109 211 341 498 544 625 772 838 950 
4 136 267 365 424 561 673 781 838 969 
6 120 285 361 416 511 681 741 809 905 
43 186 270 343 486 590 688 765 847 925 
62 129 281 370 458 600 606 785 865 925 
72 191 287 373 443 582 654 735 835 978 
33 168 205 340 490 501 669 762 827 999 
22 175 265 335 410 559 649 721 898 935 
70 197 279 398 402 578 627 713 899 982 
53 183 227 333 481 559 639 724 881 939 
42 183 290 388 453 510 610 747 886 909 
75 166 259 379 460 589 639 776 816 905 
89 138 206 336 472 510 694 741 801 963 
39 179 257 315 444 572 660 710 806 933 
46 183 275 367 412 551 666 795 866 965 
98 114 206 386 500 594 699 785 861 930 
8 177 238 302 479 590 676 766 885 937 
52 107 242 308 436 526 618 786 857 935 
6 178 260 385 424 551 675 768 876 965 
22 189 241 373 435 517 643 768 863 971 
22 169 212 391 416 511 636 722 879 996 
100 146 272 329 463 597 692 780 829 941 
81 178 299 383 432 527 681 760 827 918 
53 121 280 330 431 563 673 745 842 965 
80 172 206 348 450 573 669 704 839 919 
82 191 257 311 449 518 625 770 833 972 
95 168 291 365 417 573 676 790 883 919 
34 139 209 354 485 526 619 719 813 971 
4 146 298 360 486 513 639 702 890 988 
70 192 242 350 428 518 675 786 818 1000 
72 130 293 363 420 598 657 796 886 974 
38 167 248 381 483 519 638 743 876 971 
27 133 291 310 468 553 622 782 809 961 
48 171 261 336 428 580 676 734 843 989 
36 158 286 339 415 536 675 701 863 994 
16 195 264 360 434 548 614 723 814 972 
67 173 258 377 497 532 607 702 873 986 
51 169 244 327 454 528 698 767 848 954 
41 158 256 316 432 528 605 777 885 923 
83 145 232 392 438 556 662 733 897 903 
40 175 298 393 435 507 614 764 879 923 
61 107 233 301 489 508 612 719 859 907 
87 122 240 366 500 548 690 744 805 959 
75 175 274 368 489 530 605 781 844 984 
3 132 268 337 416 540 665 783 849 934 
96 138 289 308 493 521 674 724 896 961 
56 146 214 354 490 592 640 734 819 1000 
92 199 229 345 403 522 638 764 877 932 
37 183 225 379 427 558 697 723 861 908 
40 162 259 393 455 600 619 790 892 993 
73 175 279 320 417 502 668 777 851 986 
87 198 269 339 458 586 631 705 828 913 
12 158 221 313 449 513 663 733 894 996 
51 175 210 338 453 553 618 790 805 974 
53 145 214 387 428 585 614 770 857 964 
71 116 236 363 459 530 671 759 841 903 
94 179 243 400 444 541 601 712 841 960 
28 115 219 323 471 510 696 750 813 920 
84 187 203 327 401 506 693 739 900 985 
33 155 283 372 451 552 657 782 871 937 
23 107 229 383 445 581 697 766 887 955 
61 137 256 366 456 574 683 709 898 975 
87 133 263 335 450 507 639 742 814 988 
77 191 267 307 482 510 681 752 859 996 
11 175 240 313 412 548 650 765 823 974 
30 111 232 306 444 515 682 790 815 990 
4 185 235 321 410 514 607 760 822 958 
22 192 230 301 436 580 656 718 872 988 
23 186 297 326 451 508 614 795 852 913 
23 187 224 397 425 580 606 797 814 958 
32 159 214 334 419 508 650 761 857 904 
90 174 266 368 429 504 699 796 827 943 
23 141 296 368 453 589 617 715 880 925 
45 170 259 344 484 528 666 711 832 947 
71 105 269 328 482 561 632 742 873 946 
2 138 288 384 414 534 687 768 807 955 
18 114 299 334 439 520 660 733 849 941 
10 123 254 362 450 517 656 754 867 940 
74 179 214 309 466 546 635 712 827 956 
9 128 205 328 460 511 692 732 822 935 
26 155 215 390 454 548 626 763 841 923 
84 108 275 334 410 556 638 706 868 967 
97 197 266 359 496 504 688 722 850 924 
24 160 249 385 465 535 686 783 863 915 
61 157 274 352 471 509 608 759 878 990 
60 131 291 399 462 515 665 704 815 937 
45 129 214 369 419 590 655 751 898 988 
93 132 297 331 450 501 633 715 895 935 
31 170 274 393 414 585 659 704 820 910 
99 183 240 328 417 508 608 705 809 906 
83 154 214 368 477 549 655 702 878 957 
1 136 217 373 494 539 644 744 885 935 
13 162 220 364 481 579 633 793 872 921 
40 182 202 394 481 560 626 782 857 943 
2 124 251 354 434 560 644 775 879 912 
87 143 210 317 481 564 665 764 854 951 
45 130 209 382 470 507 693 784 859 967 
1 136 275 370 416 549 652 736 861 983 
36 111 274 312 470 544 697 795 881 949 
37 124 265 353 437 548 658 785 839 941 
2 127 214 368 420 502 625 769 815 957 
69 182 251 304 496 557 674 796 875 983 
5 183 294 344 496 508 628 782 896 980 
44 133 211 304 456 523 611 733 894 944 
86 189 251 313 478 584 661 742 893 932 
52 108 272 385 455 582 684 766 821 960 
45 122 251 319 494 558 659 782 856 981 
2 111 249 397 430 538 699 713 880 945 
86 129 283 386 402 563 653 730 887 975 
95 139 233 353 473 575 627 735 842 924 
53 197 274 339 421 580 655 712 828 999 
14 171 210 366 462 598 651 784 878 966 
15 185 225 351 482 589 686 746 820 908 
35 181 209 363 456 591 607 710 859 913 
17 177 251 361 413 598 696 713 809 958 
53 142 238 340 409 554 627 775 829 936 
73 199 226 366 489 527 679 749 878 957 
4 108 211 322 476 541 690 716 864 983 
31 106 208 371 432 545 656 706 839 922 
31 162 284 356 488 595 637 737 873 912 
86 128 227 350 425 541 631 734 825 987 
19 106 219 352 401 510 642 701 806 987 
31 124 294 368 418 536 618 758 820 973 
38 141 205 376 407 579 699 724 853 920 
84 111 300 396 461 574 651 748 859 972 
9 155 214 316 403 588 630 747 830 944 
55 178 257 388 401 508 602 713 801 955 
63 119 260 331 421 544 692 714 840 938 
10 179 262 349 413 580 654 783 821 947 
84 197 287 306 410 565 696 712 854 990 
94 112 226 326 496 576 692 755 816 995 
86 114 242 325 453 585 628 771 877 967 
14 134 247 363 430 539 646 776 835 978 
60 137 284 325 498 516 693 723 861 916 
35 187 240 311 443 522 659 715 807 994 
31 138 249 331 461 579 674 788 849 913 
96 150 207 329 454 511 630 770 877 920 
86 120 256 368 483 523 686 760 842 940 
34 168 270 381 401 569 630 743 871 952 
70 121 211 379 453 537 627 726 843 909 
3 129 253 382 478 523 631 747 849 943 
90 136 298 332 436 596 692 754 823 997 
50 128 257 392 453 568 623 717 899 987 
27 122 294 400 487 569 629 712 878 902 
6 160 224 367 493 536 644 790 887 967 
14 119 286 377 497 501 634 751 884 949 
61 117 240 367 427 580 672 736 818 965 
61 121 202 315 402 530 630 711 831 912 
69 111 276 394 402 504 644 746 886 961 
24 134 214 388 488 569 603 768 823 945 
78 137 221 346 402 521 694 766 829 940 
86 134 221 326 461 543 603 800 874 991 
77 197 249 390 473 598 697 795 898 956 
43 135 216 313 486 535 629 792 899 936 
61 137 289 372 498 519 689 749 869 959 
61 190 236 341 459 570 629 744 853 975 
91 102 201 344 469 516 694 780 809 969 
28 168 227 343 469 510 612 760 879 930 
92 159 255 388 416 505 698 792 883 925 
2 172 206 329 469 576 632 753 840 1000 
60 171 214 323 402 574 645 773 892 965 
28 133 281 310 432 567 636 780 900 918 
65 139 299 353 445 527 665 727 814 978 
